date,maxtp,mintp,igmin,gmin,cbl,wdsp,hm,ddhm,hg,sun,dos,g_rad,soil,pe,evap,smd_wd,smd_md,smd_pd,Rainy
14-Jan-01,-1.4203591652724665,-1.9087748179422377,1.7338444177828574,-2.5259767434450326,1.670045455993729,-1.1510225714299263,-0.6200146906141922,-0.8764197531934153,-0.4972324669403335,0.8643389507207097,-0.05316943339954863,-0.7722045050973849,-1.8327434153248177,-1.3989571846889848,-1.324883063514095,-0.6913755527310361,-0.6166076050539563,-0.6419493772624324,-1
15-Jan-01,-1.6847437459407528,-1.9528362071134324,1.7338444177828574,-2.1142933589561834,1.0507649417649816,-1.3529379666382606,-0.9360761772911351,-0.758283419475392,-1.043057650296124,-0.06513639234611729,-0.05316943339954863,-0.9036442657695344,-1.8567525454747265,-1.2987711573541536,-1.2575092562654944,-0.6789379800610245,-0.6047158344891819,-0.6239046743447842,-1
16-Jan-01,-2.152501080969259,-2.3053273204829883,1.7338444177828574,-2.5072638623319032,0.6379112656124969,-1.6305716350497206,-1.568199150645021,-1.112692420629462,-1.5888828336519145,-1.1008374889062957,-0.05316943339954863,-1.2182607141869133,-1.8759598495946532,-1.2987711573541536,-1.2575092562654944,-0.6602816210560072,-0.5868781786420201,-0.6058599714271361,-1
17-Jan-01,-1.6033946441966647,-1.4681609262302933,1.7338444177828574,-1.7587486178067229,0.4135342677035333,-0.9743466006226335,-1.0941069206296066,-0.9945560869114386,-0.9338926136249659,0.6784438821073443,-0.05316943339954863,-0.7736028004236845,-1.8375452413547995,-1.0983991026844908,-1.1901354490168938,-0.6416252620509898,-0.5690405227948584,-0.5833040927800759,-1
18-Jan-01,-1.6847437459407528,-1.4020688424735017,1.7338444177828574,-1.8897387855986296,0.4673847472016764,-1.6053322106486787,-1.7262298939834924,-1.939646756655625,-1.5888828336519145,-1.1008374889062957,-0.05316943339954863,-1.102202202104058,-1.8231397632648545,-1.1985851300193222,-1.1901354490168938,-0.6229689030459724,-0.5512028669476966,-0.5607482141330157,-1
19-Jan-01,-1.8881165003009728,-1.1817618966175294,1.7338444177828574,-1.028946254394672,0.7994627041069465,-1.9082053034611803,-1.884260637321964,-1.4671014217835319,-1.916377943665389,-1.1008374889062957,-0.05316943339954863,-1.214065828208015,-1.6838868083953837,-1.1985851300193222,-1.1901354490168938,-0.604312544040955,-0.533365211100535,-0.5427035112153676,-1
20-Jan-01,-1.6644064705047306,-2.0189282908702237,1.7338444177828574,-2.5072638623319032,0.458409667285326,-0.19192444419033763,0.6442312560935796,-0.758283419475392,0.8127479731135638,-0.5962651598128755,-0.05316943339954863,-0.9427965349059193,-1.7415087207551647,-1.2987711573541536,-1.324883063514095,-0.6291876893809782,-0.557148752230084,-0.5607482141330157,-1
21-Jan-01,-1.0136136565520264,-0.2785034186080429,1.7338444177828574,-1.7400357366935935,-0.6185999226776989,0.0352303754190387,1.118323486108994,-0.758283419475392,1.03107804645588,-0.9149424202929304,-0.05316943339954863,-1.0406772077468818,-1.2949388999668634,-1.0983991026844908,-1.0553878345196925,-0.7784385614211172,-0.6998499990073775,-0.6599940801800805,1
22-Jan-01,-0.8305781776278283,-0.36662619695043175,-0.5514183875020485,-0.5049855832270459,-2.0187123896296333,1.5495958394815466,1.9084772028013512,-0.758283419475392,1.904398339825145,-0.9149424202929304,-0.05316943339954863,-1.211269237555416,-1.0644512505277401,-0.9982130753496598,-0.9206402200224915,-0.8219700657661577,-1.127953739339258,-0.9126199210271546,1
23-Jan-01,-0.3831581180353442,-0.08022716733766774,-0.5514183875020485,-0.5798371076795639,0.05453107104919169,1.17100447346592,1.118323486108994,-0.758283419475392,1.4677381931405125,-0.6759344749328892,-0.05316943339954863,-1.1008039067777586,-1.0836585546476671,-0.697654993345166,-0.7858926055252903,-0.8219700657661577,-0.9317395250204796,-0.9126199210271546,1
24-Jan-01,-1.1559745846041805,-0.8072400886623764,-0.5514183875020485,-0.6734015132452114,0.05453107104919169,1.2719621710700872,0.6442312560935796,0.5412162514228644,0.8127479731135638,-0.14480570746613097,-0.05316943339954863,-0.8938561984854382,-1.2565242917270094,-0.697654993345166,-0.7185187982766896,-0.8033137067611403,-0.7236335401369264,-0.8765305151918583,-1
25-Jan-01,-1.4406964407084883,-0.8953628670047654,1.7338444177828574,-0.879243205489636,-2.413615905949407,0.9438496538565436,1.118323486108994,0.1868072502687945,1.140243083127038,-0.9414988586662683,-0.05316943339954863,-1.0183044825260903,-1.5062192452860599,-0.7978410206799973,-0.8532664127738909,-0.7846573477561231,-0.7057958842897647,-0.8404411093565621,-1
26-Jan-01,-1.5423828178885985,-1.1377005074463349,1.7338444177828574,-0.916668967715895,-2.0097373097132727,1.0700467758617527,0.17013902607816514,0.4230799177048411,0.37608782642893135,0.7846696356006958,-0.05316943339954863,-0.6365698584463371,-1.5158228973460233,-0.9982130753496598,-1.0553878345196925,-0.753563416081094,-0.6760664578778286,-0.7998405277918537,-1
27-Jan-01,-1.4406964407084883,-1.5122223154014878,1.7338444177828574,-1.10379777884719,-1.516107914313553,-0.06572732218512861,0.17013902607816514,0.5412162514228644,-0.06057232025570108,-0.38381365282617214,-0.05316943339954863,-0.7610181424869893,-1.607057591915676,-1.0983991026844908,-1.1227616417682933,-0.7411258434110825,-0.6641746873130541,-0.7772846491447936,-1
28-Jan-01,-2.3151992844574347,-1.9748669016990297,1.7338444177828574,-2.2452835267480897,-0.4660235640996098,-0.671473507810132,-0.9360761772911351,0.6593525851408878,-1.043057650296124,-0.5697087214395375,-0.05316943339954863,-0.7973738209707752,-1.6886886344253655,-1.499143212023816,-1.3922568707626954,-0.7411258434110825,-0.6641746873130541,-0.7592399462271453,-1
29-Jan-01,-1.4203591652724665,-1.6884678720862656,1.7338444177828574,-1.6464713311279457,0.30583330870722675,-0.6209946590080484,-0.9360761772911351,-0.758283419475392,-1.043057650296124,-0.22447502258614477,-0.05316943339954863,-0.8211448415178662,-1.6838868083953837,-1.2987711573541536,-1.2575092562654944,-0.8219700657661577,-0.9139018691733178,-0.9126199210271546,1
30-Jan-01,-0.8305781776278283,-0.05819647275207059,1.7338444177828574,-1.178649303299708,0.18915726979456982,-0.41907926379971394,-0.6200146906141922,0.6593525851408878,-0.7155625402826498,-1.0742810505329579,-0.05316943339954863,-0.9595760788215129,-1.141280467007448,-1.0983991026844908,-1.1227616417682933,-0.815751279431152,-0.7355253107017009,-0.8855528666506824,-1
31-Jan-01,-1.0136136565520264,-0.12428855650886225,-0.5514183875020485,0.00026220682745079085,0.8981885831868924,-1.024825449424717,-1.0941069206296066,-0.9945560869114386,-1.2613877236384403,-1.1008374889062957,-0.05316943339954863,-1.0099147105682935,-0.9540092518381603,-1.1985851300193222,-1.1901354490168938,-0.8219700657661577,-0.7593088518312499,-0.8855528666506824,-1
1-Feb-01,-0.6678799741396524,-0.1903806402656539,-0.5514183875020485,-0.24300524764323278,0.7994627041069465,-0.31812156619554666,-0.7780454339526637,-0.6401470857573687,-0.7155625402826498,-1.1008374889062957,-0.05316943339954863,-1.0980073161251596,-0.9011891655083611,-0.9982130753496598,-0.9880140272710921,-0.8219700657661577,-0.7949841635255732,-0.9035975695683306,1
2-Feb-01,-1.0136136565520264,-0.43271828070722346,-0.5514183875020485,-0.3178567720957508,-0.24164656619064628,-0.39383983939867223,-0.30395320393724923,0.3049435839868178,-0.16973735692685918,-1.1008374889062957,-0.05316943339954863,-1.0280925498101865,-0.9444055997781967,-1.1985851300193222,-1.1227616417682933,-0.8219700657661577,-0.9257936397380923,-0.9126199210271546,1
3-Feb-01,-1.0542882074240703,-0.8292707832479737,-0.5514183875020485,-0.5611242265664343,-0.9327277197502478,-0.29288214179450495,-0.46198394727572073,0.3049435839868178,-0.16973735692685918,0.20042799138726192,-0.05316943339954863,-0.6127988378992463,-1.0068293381679592,-1.1985851300193222,-1.1901354490168938,-0.8095324930961462,-0.7295794254193136,-0.8810416909212704,-1
4-Feb-01,-1.4610337161445106,-0.7411480049055847,1.7338444177828574,-1.2909265899784852,-1.8661360310515442,-0.7471917810132573,-0.30395320393724923,-1.3489650880655086,-0.3880674302691754,-1.1008374889062957,-0.05316943339954863,-1.1455493572193414,-1.0932622067076305,-1.1985851300193222,-1.1227616417682933,-0.8219700657661577,-1.2647091008341647,-0.9126199210271546,1
5-Feb-01,-1.0339509319880482,-1.1377005074463349,1.7338444177828574,-0.954094729942154,-2.745693862854677,-1.024825449424717,0.802261999432051,0.5412162514228644,0.48525286310008947,-0.8352731051729166,-0.05316943339954863,-1.0854226581884645,-1.136478640977466,-1.0983991026844908,-1.0553878345196925,-0.8219700657661577,-1.2230879038574538,-0.9126199210271546,1
6-Feb-01,-0.7288918004477182,0.09601838934711007,-0.5514183875020485,-0.5611242265664343,0.05453107104919169,-0.1414455953882542,2.6986309194937084,0.06867091655077119,2.77771863319441,0.09420223789391019,-0.05316943339954863,-0.5820363407206581,-0.9636129038981237,-0.5974689660103347,-0.5837711837794886,-0.8219700657661577,-0.8187677046551222,-0.9126199210271546,1
7-Feb-01,-1.1559745846041805,-1.1156698128607376,-0.5514183875020485,0.07511373127996888,-2.1174382687095794,-0.5200369614038812,0.3281697694166366,0.3049435839868178,0.37608782642893135,-1.1008374889062957,-0.05316943339954863,-1.0141095965471918,-0.9684147299281053,-0.8980270480148286,-0.9880140272710921,-0.8219700657661577,-0.86633478691422,-0.9126199210271546,1
8-Feb-01,-1.8067673985568848,-1.4461302316446962,1.7338444177828574,-1.2347879466390965,-0.7083507218412842,-0.5200369614038812,-0.9360761772911351,1.6044432548850742,-0.7155625402826498,0.6518874437340062,-0.05316943339954863,-0.4673761239641022,-1.4389936808663155,-0.8980270480148286,-0.9206402200224915,-0.7846573477561231,-0.7057958842897647,-0.8629969880036223,-1
9-Feb-01,-1.3796846144004224,-1.8206520395998491,1.7338444177828574,-1.7774614989198523,0.25198282920907344,-0.3686004149976301,0.48620051275510806,-0.5220107520393453,0.7035829364424057,0.8643389507207097,-0.05316943339954863,-0.37369033710203825,-1.5590393316158586,-0.8980270480148286,-0.8532664127738909,-0.8219700657661577,-0.7712006223960243,-0.8945752181095064,1
10-Feb-01,-0.07809898649501411,-0.4767796698784179,1.7338444177828574,-1.1973621844128375,-0.16984592685977182,2.0796237519034246,0.9602927427705225,0.1868072502687945,1.2494081197981963,-1.1008374889062957,-0.05316943339954863,-0.9511863068637161,-1.0788567286176853,-0.5974689660103347,-0.5837711837794886,-0.8219700657661577,-0.9495771808676412,-0.9126199210271546,1
11-Feb-01,-0.40349539347136615,0.14007977851830458,-0.5514183875020485,0.5055099968819475,0.08145631079826324,1.372919868674254,0.9602927427705225,0.1868072502687945,1.3585731564693544,-1.1008374889062957,-0.05316943339954863,-0.9190255143588285,-0.7427289065189638,-0.3970969113406722,-0.44902356928228737,-0.7846573477561231,-0.7057958842897647,-0.8629969880036223,-1
12-Feb-01,-0.7085545250116962,-1.4681609262302933,-0.5514183875020485,-0.037163555398808175,1.221291460175802,-0.6209946590080484,-0.14592246059877778,1.3681705874490275,-0.16973735692685918,0.7846696356006958,-0.05316943339954863,-0.3177585240500598,-0.9011891655083611,-0.8980270480148286,-0.8532664127738909,-0.7473446297460883,-0.6701205725954413,-0.8178852307095019,-1
13-Feb-01,-0.6272054232676082,-1.7545599558430574,1.7338444177828574,-2.2639964078612196,1.984173253066278,-1.8072476058570133,-1.568199150645021,0.4230799177048411,-1.6980478703230728,1.1033468960807509,-0.05316943339954863,-0.29119091285036997,-1.2997407259968452,-0.9982130753496598,-0.9206402200224915,-0.7162506980710593,-0.6403911461835052,-0.7772846491447936,-1
14-Feb-01,-0.3424835671633,-2.1731431529694047,1.7338444177828574,-2.844095722368234,1.5802946568301437,-1.4538956642424279,-0.6200146906141922,-0.758283419475392,-0.7155625402826498,1.2361290879474405,-0.05316943339954863,-0.17932728674641302,-1.487011941166133,-0.7978410206799973,-0.7858926055252903,-0.6727191937260187,-0.5987699492067945,-0.7276617161212612,-1
15-Feb-01,-1.1966491354762245,-0.9614549507615571,1.7338444177828574,-1.6464713311279457,1.670045455993729,-1.1005437226278425,-1.0941069206296066,0.6593525851408878,-1.2613877236384403,-1.1008374889062957,-0.05316943339954863,-1.0378806170942827,-1.3765699424765527,-1.0983991026844908,-1.0553878345196925,-0.6540628347210015,-0.5809322933596328,-0.7005946617447889,-1
16-Feb-01,-1.2373236863482684,-1.8206520395998491,1.7338444177828574,-2.002016072277406,2.235475490724313,-1.4034168154403441,-1.4101684073065495,0.6593525851408878,-1.5888828336519145,0.9440082658407234,-0.05316943339954863,-0.23386080447209204,-1.4005790726264615,-0.9982130753496598,-0.9880140272710921,-0.6291876893809782,-0.557148752230084,-0.6690164316389046,-1
17-Feb-01,-1.2576609617842904,-2.3493887096541823,1.7338444177828574,-2.787957079028846,2.630379007044097,-1.706289908252846,-1.568199150645021,-0.758283419475392,-1.4797177969807565,1.3157984030674539,-0.05316943339954863,-0.15835285685192108,-1.5494356795558955,-0.9982130753496598,-0.9880140272710921,-0.5980937577059493,-0.5274193258181478,-0.6374382015330203,-1
18-Feb-01,-1.1153000337321364,-1.8647134287710434,1.7338444177828574,-2.5259767434450326,2.4239521689678343,-0.9491071762215918,-0.7780454339526637,0.3049435839868178,-0.6063975036114916,1.023677580960737,-0.05316943339954863,-0.2100897839250012,-1.6022557658856946,-0.7978410206799973,-0.7858926055252903,-0.5607810396959145,-0.4917440141238243,-0.596837619968312,-1
19-Feb-01,-1.1356373091681584,-1.2919153695455154,1.7338444177828574,-1.4967682822229096,2.289325970222456,-0.8229100542163827,-0.6200146906141922,0.4230799177048411,-0.6063975036114916,-1.1008374889062957,-0.05316943339954863,-0.8882630171802403,-1.3333535082067174,-1.0983991026844908,-0.9880140272710921,-0.5732186123659261,-0.5036357846885988,-0.596837619968312,-1
20-Feb-01,-0.9322645548079382,-1.225823285788724,1.7338444177828574,-1.4219167577703917,2.038023732564421,-0.4695581126017974,-0.6200146906141922,0.5412162514228644,-0.7155625402826498,-1.0742810505329579,-0.05316943339954863,-0.8533056340227537,-1.17489324921732,-1.1985851300193222,-1.0553878345196925,-0.5607810396959145,-0.4917440141238243,-0.587815268509488,-1
21-Feb-01,-0.3831581180353442,-0.23444202943684841,-0.5514183875020485,-0.22429236653010326,1.5443943371647013,0.41382174143466577,0.17013902607816514,0.5412162514228644,0.04859271641545703,-0.8618295435462546,-0.05316943339954863,-0.8533056340227537,-0.8963873394783793,-0.8980270480148286,-0.8532664127738909,-0.5359058943558913,-0.46796047299427546,-0.5562370384036036,-1
22-Feb-01,-0.44416994434341,-0.34459550236483455,-0.5514183875020485,-0.037163555398808175,0.8533131836050998,0.6662159854450839,0.6442312560935796,0.8956252525769344,0.9219130097847219,-0.6228215981862134,-0.05316943339954863,-0.6855101948668183,-0.723521602399037,-0.5974689660103347,-0.6511449910280892,-0.5359058943558913,-0.46796047299427546,-0.5517258626741917,-1
23-Feb-01,-1.2779982372203125,-1.225823285788724,-0.5514183875020485,-0.35528253432200974,0.21608250954364133,0.4895400146377909,0.6442312560935796,1.2500342537310043,1.03107804645588,0.3597666216272893,-0.05316943339954863,-0.22966591849319365,-0.9972256861079958,-0.5974689660103347,-0.516397376530888,-0.5172495353508739,-0.4501228171471137,-0.5291699840271314,-1
24-Feb-01,-1.5627200933246206,-1.7986213450142516,1.7338444177828574,-1.796174380032982,0.35070870828901946,-0.5705158102059648,-0.6200146906141922,1.2500342537310043,-0.6063975036114916,0.8908953890940475,-0.05316943339954863,-0.019921619548274337,-1.3381553342366992,-0.5974689660103347,-0.5837711837794886,-0.4612804583358218,-0.3966098496056287,-0.4885694024624231,-1
25-Feb-01,-1.2576609617842904,-1.644406482915071,1.7338444177828574,-1.5154811633360394,-0.089070207612547,-0.16668501978929592,-0.30395320393724923,0.1868072502687945,-0.2789023935980173,-0.3307007760794964,-0.05316943339954863,-0.3471227259023485,-1.3381553342366992,-0.5974689660103347,-0.6511449910280892,-0.486155603675845,-0.42039339073517756,-0.5021029296506593,1
26-Feb-01,-1.8474419494289287,-1.33597675871671,1.7338444177828574,-0.954094729942154,-1.4443072749826886,-0.040487897784086894,0.48620051275510806,1.6044432548850742,1.03107804645588,-1.04772461215962,-0.05316943339954863,-0.9134323330536306,-1.2613261177569912,-0.9982130753496598,-0.9206402200224915,-0.486155603675845,-0.42039339073517756,-0.4975917539212472,-1
27-Feb-01,-2.640595691433787,-1.5122223154014878,1.7338444177828574,-0.841817443263377,-1.5250829942299136,2.8872853327367625,2.0665079461398226,1.840715922321121,2.122728413167461,-1.1008374889062957,1.5845352196521356,-1.032287435789085,-1.5158228973460233,-1.0983991026844908,-0.8532664127738909,-0.8219700657661577,-1.044711345385837,-0.9126199210271546,1
28-Feb-01,-2.2541874581493686,-1.9087748179422377,1.7338444177828574,-0.9915204921684131,-0.8699021603357441,0.3381034682315402,0.3281697694166366,-2.294055757809695,0.5944178997712476,0.49254881349397883,16.323877097117293,-0.19750512598830602,-1.6406703741255482,-0.697654993345166,-0.5837711837794886,-0.7784385614211172,-0.6998499990073775,-0.8584858122742102,-1
1-Mar-01,-2.132163805533237,-2.790002601366127,1.7338444177828574,-2.61954114901068,-0.9058024800011762,-1.2772196934351352,-1.4101684073065495,1.131897920012981,-1.4797177969807565,1.2095726495741022,4.8599445257555045,0.29749141952170355,-1.6694813303054388,-0.7978410206799973,-0.7185187982766896,-0.7349070570760766,-0.6582288020306668,-0.8088628792506777,-1
2-Mar-01,-2.1728383564052804,-3.032340241807697,1.7338444177828574,-2.975085890160141,-1.1301794779101397,-1.5800927862476368,-1.0941069206296066,-0.8764197531934153,-0.8247275769538078,0.7581131972273579,4.8599445257555045,0.15906018221805682,-1.722301416635238,-0.8980270480148286,-0.8532664127738909,-0.7038131254010477,-0.6284993756187307,-0.7637511219565574,-1
3-Mar-01,-1.7864301231208628,-2.7239105176093354,1.7338444177828574,0.03768796905370984,-1.4622574348154098,-1.3781773910393025,-0.7780454339526637,-0.758283419475392,-0.9338926136249659,1.5282499100541573,-0.05316943339954863,0.3464317559421847,-1.7655178509050735,-0.697654993345166,-0.6511449910280892,-0.6540628347210015,-0.5809322933596328,-0.714128188933025,-1
4-Mar-01,-1.6440691950687085,-2.922186768879711,1.7338444177828574,0.03768796905370984,-1.2289053569900859,-1.1510225714299263,-1.0941069206296066,0.3049435839868178,-0.8247275769538078,1.5282499100541573,-0.05316943339954863,0.38138913909967126,-1.808734285174909,-0.697654993345166,-0.5837711837794886,-0.5980937577059493,-0.5274193258181478,-0.6599940801800805,-1
5-Mar-01,-0.9322645548079382,-0.9614549507615571,1.7338444177828574,-1.1599364221865787,-0.43012324443417765,0.08570922422112214,0.012108282739693672,-0.758283419475392,0.48525286310008947,1.395467718187468,-0.05316943339954863,0.37160107181557506,-1.607057591915676,-0.09653882933617862,-0.1121545330392845,-0.5172495353508739,-0.4501228171471137,-0.587815268509488,-1
6-Mar-01,-0.7492290758837401,-0.43271828070722346,-0.5514183875020485,-0.5236984643401754,-1.1212043979937791,1.8524689322940489,1.118323486108994,-0.758283419475392,1.2494081197981963,-1.0742810505329579,-0.05316943339954863,-0.8253397274967645,-1.318948030116772,-0.697654993345166,-0.5837711837794886,-0.8219700657661577,-1.0387654601034497,-0.9126199210271546,1
7-Mar-01,0.06426194155714016,0.42647880813106853,-0.5514183875020485,0.37451982909004095,-1.7763852318879587,0.7419342586482089,0.3281697694166366,-0.28573808460329875,0.8127479731135638,0.2800973065072756,-0.05316943339954863,-0.0017437803063813308,-0.8243599490286533,0.4043913073379776,0.22471450320371839,-0.7100319117360534,-0.6344452609011179,-0.8088628792506777,-1
8-Mar-01,-0.32214629172727804,0.05195700017591556,-0.5514183875020485,-0.16815372319071467,-1.9738369900478405,0.3128640438304985,0.6442312560935796,-0.5220107520393453,0.48525286310008947,0.17387155301392387,-0.05316943339954863,-0.24504716708248772,-0.8291617750586351,-0.2969108840058411,-0.24690214753648562,-0.635406475715984,-0.5630946375124711,-0.7366840675800851,-1
9-Mar-01,-0.4238326689073881,0.2942946406174852,-0.5514183875020485,0.13125237461935738,-1.911011430633337,-0.1414455953882542,-0.6200146906141922,0.4230799177048411,-0.6063975036114916,-0.8618295435462546,-0.05316943339954863,-0.4855539632059952,-0.6707015160692378,-0.49728293867550355,-0.516397376530888,-0.6851567663960304,-0.6106617197715689,-0.7547287704977333,1
10-Mar-01,-0.01708716018694794,0.14007977851830458,-0.5514183875020485,0.14996525573248698,-1.6956095126407238,0.26238519502841506,0.48620051275510806,0.5412162514228644,0.37608782642893135,-0.3572572144528343,-0.05316943339954863,-0.3974613576491291,-0.5122412570798405,-0.3970969113406722,-0.3816497620336868,-0.697594339066042,-0.6225534903363434,-0.7502175947683214,1
11-Mar-01,-0.5255190460874981,-0.8953628670047654,-0.5514183875020485,-0.1868666043038442,-1.5071328343972026,-0.39383983939867223,0.802261999432051,0.8956252525769344,0.5944178997712476,-0.8883859819195925,-0.05316943339954863,-0.7526283705291925,-0.7043142982791099,-0.5974689660103347,-0.6511449910280892,-0.7722197750861114,-0.6939041137249902,-0.7908181763330296,1
12-Mar-01,-0.8102409021918063,-1.4240995370590988,1.7338444177828574,-1.8523130233723704,-1.6686842728916522,-0.4695581126017974,-0.30395320393724923,0.06867091655077119,-0.3880674302691754,0.8377825123473717,-0.05316943339954863,0.22478006255413152,-1.0356402943478498,-0.2969108840058411,-0.24690214753648562,-0.7038131254010477,-0.6284993756187307,-0.7231505403918491,-1
13-Mar-01,-0.6882172495756743,-0.9394242561759599,1.7338444177828574,-1.0476591355078015,-1.3725066356518245,-0.7724312054142991,-0.9360761772911351,0.6593525851408878,-0.8247275769538078,1.1299033344540887,-0.05316943339954863,0.4317277708464519,-0.9155946435983063,-0.19672485667100972,-0.17952834028788514,-0.6913755527310361,-0.6166076050539563,-0.6960834860153768,1
14-Mar-01,-0.7899036267557844,-1.1597312020319321,1.7338444177828574,-1.0663720166209312,-0.63655008251042,-1.2015014202320098,-0.6200146906141922,0.6593525851408878,-0.7155625402826498,0.9440082658407234,-0.05316943339954863,0.2653306270168159,-0.9155946435983063,-0.3970969113406722,-0.3816497620336868,-0.6291876893809782,-0.557148752230084,-0.6419493772624324,-1
15-Mar-01,-1.0542882074240703,-1.7765906504286548,1.7338444177828574,-2.170432002295572,-0.5288491235141135,-1.0753042982268008,-0.7780454339526637,-1.3489650880655086,-0.8247275769538078,-1.1008374889062957,-0.05316943339954863,-0.41004601558582426,-1.0644512505277401,-0.697654993345166,-0.7185187982766896,-0.6540628347210015,-0.5809322933596328,-0.6464605529918445,1
