,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.01279139518737793,0.002905325464313248,0.0008956432342529297,0.00016692349291669151,0.001,{'C': 0.001},0.7701688555347092,0.7530516431924883,0.7868544600938967,0.7671361502347418,0.7577464788732394,0.7669915175858151,0.011699946316310378,8
1,0.031564760208129886,0.008591366446466651,0.0007390022277832031,0.00027004082705279765,0.01,{'C': 0.01},0.775797373358349,0.7596244131455399,0.8009389671361502,0.7746478873239436,0.7680751173708921,0.775816751666975,0.013817503810876704,1
2,0.14905576705932616,0.0455285190124853,0.0006589412689208985,0.0001322948925719243,0.05,{'C': 0.05},0.7701688555347092,0.7586854460093897,0.8009389671361502,0.7746478873239436,0.7680751173708921,0.774503254675017,0.014206891623584851,3
3,0.19168696403503419,0.02831212187808661,0.0010412216186523437,0.00031439336574621765,0.1,{'C': 0.1},0.7682926829268293,0.7568075117370892,0.8,0.7755868544600939,0.7699530516431925,0.7741280201534411,0.014303629421414601,5
4,0.21051359176635742,0.012214270618792187,0.001148223876953125,0.00022213447627504482,1,{'C': 1},0.7682926829268293,0.7568075117370892,0.8,0.7765258215962442,0.7708920187793428,0.7745036070079012,0.014275337773629118,2
5,0.2304917335510254,0.021811436061116393,0.0010513782501220704,0.00011863660582295408,5,{'C': 5},0.7701688555347092,0.755868544600939,0.8,0.7755868544600939,0.7699530516431925,0.7743154612477869,0.014407120891336892,4
6,0.22971086502075194,0.010542477981967719,0.0008626937866210938,9.809892873649245e-05,10,{'C': 10},0.7701688555347092,0.7586854460093897,0.7990610328638498,0.7708920187793428,0.7680751173708921,0.7733764941116368,0.013565312996910535,6
7,0.22490200996398926,0.0034220495101953885,0.0008975505828857422,0.0002030142586982507,15,{'C': 15},0.776735459662289,0.7586854460093897,0.7915492957746478,0.7596244131455399,0.7718309859154929,0.7716851201014718,0.01212076615125685,7
