date,maxtp,mintp,igmin,gmin,cbl,wdsp,hm,ddhm,hg,sun,dos,g_rad,soil,pe,evap,smd_wd,smd_md,smd_pd,Rainy
3-Oct-03,14.7,8.3,0,4.8,1003.2,9.4,15,300,23,1.8,0,563,12.525,1.1,1.5,47.9,47.9,52.7,-1
4-Oct-03,12.6,3.5,0,5.3,1008.5,11.4,22,320,37,5.8,0,866,11.125,1.3,1.9,48.4,48.4,53.2,-1
5-Oct-03,12.2,1.5,0,0.2,1005.3,12.5,19,230,30,2.1,0,550,9.275,0.6,1.1,46.1,46.1,51,1
6-Oct-03,13.2,8.6,0,6.5,998.1,19,27,280,39,1.3,0,671,10.3,1.7,2.5,46.8,46.8,51.6,-1
7-Oct-03,13.5,8.4,0,6.9,1002,13.3,22,290,31,4.5,0,801,10.475,1.4,2,46.1,46.1,50.9,1
8-Oct-03,18.2,11.2,0,9.1,1007.1,17.3,25,280,38,2.7,0,624,12.6,1.4,2,46.8,46.8,51.6,-1
9-Oct-03,18.8,10.9,0,9.3,1006.1,18.7,26,250,36,3.4,0,890,12.825,1.7,2.4,46.8,46.8,51.7,-1
10-Oct-03,14.7,6.2,0,5.7,1007.8,9.3,16,260,22,1.8,0,617,11.975,1.1,1.5,47.5,47.5,52.4,-1
11-Oct-03,17,6.6,0,0.4,1011.7,4.5,9,220,13,1.2,0,461,11.7,0.9,1.2,48,48,52.9,-1
12-Oct-03,14,11.9,0,10.5,1010.3,10.2,17,140,26,0,0,239,12.375,0.9,1.2,48.1,48.1,53,-1
13-Oct-03,14,10.8,0,10.5,1009.5,10.2,15,140,21,0,0,163,12.45,0.6,0.8,43,43,47.9,1
14-Oct-03,13.7,10.5,0,7.5,1013.2,8.4,15,140,21,0,0,335,12.3,0.7,1,43.4,43.4,48.3,-1
15-Oct-03,13.4,7.6,0,1.5,1016.9,8.4,15,140,22,7.8,0,924,11,1.1,1.5,44,44,49,-1
16-Oct-03,14.2,6.8,0,0.1,1018.2,9.1,17,130,22,7.8,0,998,9.925,1.2,1.6,44.8,44.8,49.7,-1
17-Oct-03,13.2,5.5,1,-1.6,1014.3,9.7,15,80,23,7.3,0,854,9.5,1.1,1.5,45.4,45.4,50.4,-1
18-Oct-03,12.8,7.4,0,2.9,1009.4,10.9,16,80,24,2.2,0,456,9.675,1.1,1.4,46.1,46.1,51,-1
19-Oct-03,10.4,6.9,0,2.4,1006.2,12,18,50,27,0,0,155,9.35,1.1,1.4,44.5,44.5,49.5,1
20-Oct-03,9.3,2.9,1,-0.2,1005.7,8.4,16,360,24,8.5,0,961,7.875,1.1,1.5,43.5,43.5,48.5,1
21-Oct-03,8,-0.5,1,-2.7,1002.2,8.9,14,340,23,7.3,0,779,6.7,0.7,1,33.9,33.9,38.8,1
22-Oct-03,8.3,0.9,1,-1.3,1003,9.2,16,30,26,1.2,0,217,4.475,0.6,0.8,0,-10,-7.9,1
23-Oct-03,10.5,0.2,1,-0.5,1011.8,7.4,14,90,22,8.2,0,815,6,0.7,1,0,-4.6,-10,1
24-Oct-03,10.2,0,1,-5.2,1017.1,8.6,13,330,18,5.3,0,628,5.125,0.7,1,0.7,0.7,-8.8,-1
25-Oct-03,9.9,0.7,1,-1.9,1013.5,10.9,21,280,28,3.2,0,613,5.35,0.7,0.9,1.4,1.4,-7.7,-1
26-Oct-03,10.8,1.5,1,-1.6,1010.2,5,10,300,14,3.9,0,641,6.225,0.6,0.9,2,2,-6.7,-1
27-Oct-03,11.1,1,1,-3.7,1010.3,7,10,250,13,8.2,0,816,5.65,0.8,1,2.7,2.7,-5.6,-1
28-Oct-03,10.7,4.2,1,-0.3,999.5,8,13,240,19,0.1,0,247,7.175,0.5,0.7,2.3,2.3,-5.7,-1
29-Oct-03,9,1.8,0,0.6,986.9,11.3,20,280,29,4.3,0,556,7.15,0.5,0.8,2.4,2.4,-5.3,-1
30-Oct-03,9.2,0.9,1,-2.4,973.5,14.5,25,80,37,0,0, ,5.85,0.5,0.7,0,-10,-10,1
31-Oct-03,9.8,6.2,0,5.2,974.8,16,22,70,37,1,0,227,7.3,0.9,1.2,0,-7.5,-10,1
1-Nov-03,12,1.8,1,-1,980.8,11.7,22,190,36,2.1,0,389,6.25,0.6,0.9,0,-0.2,-9.7,-1
2-Nov-03,12.2,7.3,0,2.6,971.8,12.6,20,230,30,5.9,0,602,7.575,0.8,1,0.7,0.7,-8.5,-1
3-Nov-03,11,4.7,0,4,989.2,15.2,25,260,37,7.7,0,632,7.025,0.9,1.1,1.5,1.5,-7.2,-1
4-Nov-03,15.6,5.7,1,-1.8,1004.5,15.2,25,210,42,0.1,0,273,7.7,1.1,1.4,2.6,2.6,-5.8,-1
5-Nov-03,14.7,12,0,10.1,1001.2,19.5,28,240,41,0.4,0,278,9.85,1.4,1.7,3.7,3.7,-4.4,-1
6-Nov-03,14.4,3.2,1,-2.6,1007.2,10.2,27,240,36,2.6,0,336,9.3,0.3,0.4,4,4,-3.9,-1
7-Nov-03,14.3,7.8,0,7.3,1013.8,11.8,17,140,25,7.8,0,560,10.075,0.7,0.8,4.5,4.5,-3.1,-1
8-Nov-03,9.4,7.5,0,2.5,1008.7,13.8,20,120,29,0,0,61,8.15,1.2,1.5,5.6,5.6,-1.8,-1
9-Nov-03,13,7.8,0,5.2,1001.2,12.8,20,130,28,3,0,357,8.3,1.1,1.3,5.6,5.6,-1.6,1
10-Nov-03,14.4,7.3,0,1.5,1006.3,5.6,11,160,16,5,0,528,8.1,0.6,0.7,6.1,6.1,-1.1,-1
11-Nov-03,12.1,8.5,0,2.6,1001.2,13.7,25,160,36,0,0,43,8.95,0.5,0.7,0,-2.6,-9.6,1
12-Nov-03,12.3,4.7,1,-0.9,1001.6,10.6,17,240,25,6.6,0,531,8.35,0.5,0.6,0.5,0.5,-8.6,-1
13-Nov-03,11.2,3.9,1,-1.3,997,11.7,30,140,47,0,0,142,7.4,0.4,0.5,0,-9,-10,1
14-Nov-03,11.4,7.6,0,5.5,988,19.6,29,270,41,0.1,0,154,8.525,0.8,1.1,0,-2.1,-10,1
15-Nov-03,8.5,2.5,0,0.4,1002.4,11.3,18,270,25,3.1,0,416,7.125,0.3,0.4,0.3,0.3,-9.2,-1
16-Nov-03,9.4,1.4,1,-1.3,1008.2,9,14,270,19,6.6,0,519,5.475,0.3,0.4,0.4,0.4,-8.6,-1
17-Nov-03,13.8,8.3,1,-0.9,1005.2,16.5,23,260,33,0,0,120,8.275,0.8,1.1,1.1,1.1,-7.5,-1
18-Nov-03,14.1,12.5,0,10.9,1005.4,16.3,21,240,30,0,0,153,10.425,1,1.2,2,2,-6.2,-1
19-Nov-03,13.4,8.7,0,6.6,1004.3,9.7,25,270,38,0,0,141,10.225,0.5,0.7,0,-2.8,-10,1
20-Nov-03,12,2.8,0,5.9,998.9,8.3,17,260,23,4,0,349,9.275,0.2,0.2,0,-3.4,-10,1
21-Nov-03,8.1,0.6,1,-6.3,997.6,5.1,9,240,13,6.7,0,446,5.825,0.2,0.2,0.2,0.2,-9.3,-1
22-Nov-03,7.8,0.1,1,-7.3,994.1,6.7,11,260,16,6.6,0,449,4.275,0.2,0.3,0.4,0.4,-8.6,-1
23-Nov-03,7.5,0.8,1,-3.7,997,8.2,12,260,17,7.5,0,474,3.9,0.1,0.1,0.5,0.5,-8.1,-1
24-Nov-03,10.4,-0.6,1,-4.1,994.7,10.5,18,220,28,1.9,0,351,4.4,0.3,0.4,0.8,0.8,-7.4,-1
25-Nov-03,10.7,5.4,0,1.1,981.9,10.3,23,260,31,0.8,0,224,6.425,0.5,0.7,0,-0.8,-8.7,1
26-Nov-03,6.2,1.4,0,0.9,976.2,12.9,19,250,26,2.4,0,226,5.15,0.3,0.5,0.3,0.3,-7.9,-1
27-Nov-03,6.8,0.6,1,-2.1,988.4,11.9,18,260,24,6.1,0,406,3.625,0.4,0.4,0.7,0.7,-7.1,-1
28-Nov-03,11.7,0.1,1,-6.5,991.8,10.8,20,210,31,0.8,0,181,4.275,0.5,0.6,0.9,0.9,-6.6,-1
29-Nov-03,11.9,4,0,4.7,983.1,13.4,32,290,41,1.1,0,143,7.025,0.5,0.7,0,-10,-10,1
30-Nov-03,6.9,-1.6,1,-1.1,990,5.7,11,230,16,2.3,0,273,4.7,0.2,0.3,0.2,0.2,-9.3,-1
1-Dec-03,8.2,-1.3,1,-7,997.4,11.4,24,10,35,0.2,0,157,3.55,0.5,0.6,0,-0.5,-9.6,1
2-Dec-03,10.8,1.2,1,-1.9,1005.6,9.7,23,10,32,1.1,0,174,6.25,0.2,0.3,0,-10,-10,1
3-Dec-03,9.6,6.6,1,-2.4,1016.4,6.9,11,340,17,0,0,90,6.475,0.3,0.4,0.3,0.3,-9.2,-1
4-Dec-03,9.5,1.5,0,4.2,1023.8,5.2,10,10,14,2.4,0,210,6.875,0.1,0.1,0.4,0.4,-8.6,-1
5-Dec-03,9.6,2.9,1,-2.6,1022.2,4.2,8,40,12,0,0,99,6.525,0.3,0.4,0.6,0.6,-8,-1
6-Dec-03,10.6,5.7,0,6.5,1020.7,11.5,18,100,26,0.1,0,83,7.525,0.8,1,1.3,1.3,-6.9,-1
7-Dec-03,7.6,0.8,0,0.9,1017.8,8.2,15,140,22,5.1,0,324,5.75,0.4,0.5,1.7,1.7,-6.2,-1
8-Dec-03,7.2,0.6,1,-7,1007.8,9.1,17,140,25,4.3,0,266,3.425,0.3,0.3,2,2,-5.6,-1
9-Dec-03,11.5,6.7,1,-1.6,1002.7,9.7,18,140,26,1.6,0,158,6.1,0.5,0.6,2.3,2.3,-4.9,-1
10-Dec-03,10.1,5.6,1,-1.3,998.8,9,14,230,23,0,0,77,6.525,0.4,0.6,1.4,1.4,-5.6,1
11-Dec-03,9.7,0.7,0,3,998.8,4.8,11,330,23,6,0,309,6.375,0,0,0,-4.7,-10,1
12-Dec-03,13.7,1.9,1,-4.7,999.8,11.3,17,240,27,0,0,132,6.525,0.5,0.6,0,-3.6,-10,1
13-Dec-03,12.7,5.8,0,7.1,996.6,20.1,27,260,39,3.4,0,257,8.45,0.4,0.5,0,-1,-10,1
14-Dec-03,7.7,0.4,0,1.9,1010,14.1,24,290,38,4,0,290,5.525,0.5,0.6,0.5,0.5,-9,-1
15-Dec-03,5,-0.7,1,-4.2,1019.3,5,11,280,14,3,0,253,3.375,0.1,0.2,0.7,0.7,-8.4,-1
16-Dec-03,10.1,1.5,1,-4.4,1013.9,7.7,14,200,23,0,0,79,4.475,0.6,0.7,1.2,1.2,-7.4,-1
17-Dec-03,9.6,-1.3,1,-1,1008.3,3.8,9,160,12,4.1,0,242,5,0.1,0.2,1.4,1.4,-6.9,-1
18-Dec-03,7.7,-1.4,1,-7.1,1004.5,4.4,11,250,14,0,0,92,3.375,0.2,0.3,1.6,1.6,-6.3,-1
19-Dec-03,9.3,4.1,1,-3.1,1005.3,4.6,12,250,17,3.1,0,273,5.3,0.1,0.1,1.5,1.5,-6.1,-1
20-Dec-03,9.3,1.3,1,-1.4,995.6,13.4,25,290,39,1.1,0,134,5.625,0.5,0.6,0,-6.6,-10,1
21-Dec-03,4.8,-0.8,1,-0.6,1006.9,15.2,26,330,42,2.4,0,188,3.475,0.3,0.5,0,0,-9.5,-1
22-Dec-03,5.7,-2.2,1,-4.8,1020.8,11.8,18,250,26,0,0,76,2.075,0.3,0.5,0,-0.2,-9.2,-1
23-Dec-03,10.5,5.6,1,-1.8,1014.3,16.9,25,260,33,0,0,122,5.375,0.4,0.6,0.3,0.3,-8.5,-1
24-Dec-03,10.8,8.3,0,6.8,1011.1,14.8,20,240,30,0,0,126,7.125,0.6,0.8,0.9,0.9,-7.5,-1
25-Dec-03,11.1,7.9,0,7.5,1000.4,12.5,20,240,33,0.1,0,98,7.6,0.6,0.8,0,-2.4,-10,1
26-Dec-03,10.2,1.7,0,6.7,985.8,14.8,24,260,32,0.2,0,89,7.2,0.5,0.7,0,-5.8,-10,1
27-Dec-03,3.3,-0.1,1,-1,982.9,12,20,240,28,0.6,0,144,4,0.3,0.4,0.3,0.3,-9.2,-1
28-Dec-03,4.4,-0.4,1,-3.1,991.6,11.9,20,270,29,5.3,0,331,2.6,0.3,0.3,0.6,0.6,-8.4,-1
29-Dec-03,5.6,-4.1,1,-5.2,998.6,6.4,12,40,18,5.7,0,323,2.25,0.1,0.1,0.7,0.7,-7.9,-1
30-Dec-03,4.5,-5.2,1,-10.6,1007.6,4.8,12,140,17,0,0,46,1.75,0.3,0.4,0,-3.5,-10,1
31-Dec-03,9,0,1,-1.2,1003.5,11.8,25,210,41,0,0,81,3.4,0.4,0.6,0,-4,-10,1
1-Jan-04,7.7,3.2,1,-1,1000.2,15.9,20,260,32,2.9,0,222,4.575,0.4,0.5,0.3,0.3,-9.2,-1
2-Jan-04,5.3,2.2,1,-0.2,1010.5,6.1,15,290,21,0,0,148,4.05,0.3,0.4,0,-4.9,-10,1
3-Jan-04,8.7,3.7,0,1.3,1009.3,6.3,12,260,17,0.8,0,194,5.125,0.2,0.2,0,-2.4,-10,1
4-Jan-04,9.2,1.8,1,-1.4,1008.2,6.5,13,230,18,0,0,154,5.025,0.2,0.3,0,0,-9.5,-1
5-Jan-04,12.1,7.9,1,-0.2,1000.9,9.2,17,220,26,0.1,0,118,6.85,0.4,0.5,0.5,0.5,-8.6,-1
6-Jan-04,10,4.5,0,1.7,999.1,11.6,21,250,30,3.7,0,265,5.95,0.4,0.4,0,-1.3,-9.9,1
7-Jan-04,11.8,8.3,0,2.1,988.8,15.8,26,170,40,1.2,0,226,6.7,0.8,0.9,0.3,0.3,-9.1,-1
8-Jan-04,9.8,4.9,0,5.1,974.5,12.5,20,260,30,2.9,0,246,6.45,0.5,0.5,0,-10,-10,1
9-Jan-04,7.8,3.1,0,0.6,987.2,15.5,24,250,33,4.1,0,322,4.75,0.6,0.7,0,-0.9,-10,1
10-Jan-04,12,7.6,0,1.6,989.2,13.9,24,250,35,0,0,159,5.875,0.9,1.1,0,-3.4,-10,1
11-Jan-04,11.3,2,0,0.6,983.6,19.3,30,260,44,1.8,0,246,5.425,0.6,0.8,0,-9.4,-10,1
12-Jan-04,8.3,3,1,-0.2,977.2,14.3,26,240,38,4,0,327,4,0.5,0.6,0,-2.1,-10,1
13-Jan-04,6.9,1.5,0,1.4,974.2,20.4,32,280,47,5.6,0,368,4.225,0.6,0.7,0,-1.7,-10,1
14-Jan-04,4.4,0.7,1,-2.3,987,12.8,22,260,31,3.1,0,271,3,0.4,0.5,0.4,0.4,-9.1,-1
15-Jan-04,9,2.1,1,-0.8,980.3,14.7,35,260,48,0,0,103,3.55,0.7,0.9,0,-10,-10,1
16-Jan-04,6.1,0.8,1,-0.2,980.4,14,26,280,39,5.8,0,415,3.7,0.2,0.2,0,-0.2,-9.7,-1
17-Jan-04,5.1,-2,1,-4.8,1000.8,8,13,330,21,4.6,0,327,2.1,0.2,0.3,0.2,0.2,-9,-1
18-Jan-04,8,-1.4,1,-5.2,1014.7,11.3,24,250,32,0.1,0,226,2.325,0.5,0.7,0.7,0.7,-8.1,-1
19-Jan-04,10.7,7,1,-0.4,1009.2,22.3,29,270,39,0.1,0,173,5.5,0.8,1.1,1.5,1.5,-6.9,-1
20-Jan-04,8.8,7.1,0,7.2,1009.3,12,19,270,26,0,0,131,6.625,0.6,0.8,2,2,-6,-1
21-Jan-04,9.3,6.6,0,5.4,1007,6.5,12,200,18,0,0,111,6.225,0.7,0.9,2.8,2.8,-4.9,-1
22-Jan-04,11.7,5.1,0,5.5,999.7,6.5,15,210,22,0.2,0,160,7.175,0.4,0.6,2.9,2.9,-4.5,-1
23-Jan-04,10.9,3,1,-1.9,999.9,7,18,270,28,0,0,109,6.35,0.4,0.6,0.8,0.8,-6.4,1
24-Jan-04,7.2,1.6,1,-0.5,1005.4,13.6,20,260,27,6.9,0,474,4.55,0.5,0.6,1.3,1.3,-5.6,-1
25-Jan-04,6.5,-1.7,1,-2.1,1002.1,6.2,12,250,16,4,0,405,3.1,0.3,0.4,1.6,1.6,-5,-1
26-Jan-04,5.6,-1.6,1,-7.7,1000,7.2,14,30,21,2.5,0,259,2.475,0.4,0.5,0,-1.1,-7.4,1
27-Jan-04,3.7,-1.5,1,-4.7,1002.4,10.4,20,340,36,0.6,0,264,2.325,0.3,0.5,0,-0.1,-7.1,-1
28-Jan-04,4.8,-3.8,1,-4.1,999.6,12.5,21,260,45,0.9,0,233,2,0.5,0.7,0,-1,-7.8,1
29-Jan-04,3.3,-4.5,1,-7.4,1000.7,10.5,15,250,20,0.6,0,385,1.075,0.6,0.8,0.6,0.6,-6.8,-1
30-Jan-04,9.8,1.2,1,-3.2,989.3,10.5,21,240,31,0,0,147,2.15,0.7,0.9,0.6,0.6,-6.5,-1
31-Jan-04,12.8,3.5,0,4.2,975.8,12.8,32,280,44,0.1,0,162,5.775,0.7,0.9,0,-10,-10,1
1-Feb-04,10.7,4.8,0,0.3,990.8,18.9,30,220,49,0,0,279,5.525,0.7,1.1,0,-1.8,-10,1
2-Feb-04,13.2,7.5,0,4.6,994.8,15.3,25,210,36,0,0,151,7,0.8,1.1,0,-2.8,-10,1
3-Feb-04,14.8,8.9,0,10.5,996.5,19.7,32,230,51,0.4,0,341,9.1,1,1.3,0,-1.7,-10,1
4-Feb-04,14.7,8,0,4.7,999.8,14.3,24,230,37,0.3,0,228,8.4,0.8,1.1,0,-6.6,-10,1
5-Feb-04,13.8,8.4,0,6.6,1002.5,20.6,27,230,41,6.2,0,598,8.2,1.7,2.1,1.7,1.7,-7.8,-1
6-Feb-04,8.9,4.4,0,2.7,998.2,15,24,240,35,0.9,0,248,6.6,1,1.4,2.7,2.7,-6.4,-1
7-Feb-04,7.6,2.9,0,0.7,1002.3,21.8,33,290,51,6.2,0,599,4.975,1.3,1.9,3.4,3.4,-5.3,-1
8-Feb-04,6.7,-1.8,1,-0.2,1015.3,13.8,29,290,41,7.3,0,620,3.95,0.8,1.2,4.2,4.2,-4.2,-1
9-Feb-04,8.3,-3.3,1,-9,1023.2,6.8,14,220,19,0.9,0,289,3.175,0.6,0.8,4.8,4.8,-3.4,-1
10-Feb-04,11,6.6,1,-0.6,1019.6,13.2,19,260,28,0.1,0,353,5.625,1,1.3,5.8,5.8,-2.2,-1
11-Feb-04,12.1,3.2,1,-1.4,1021.6,5.7,11,270,14,5.1,0,672,6.45,0.6,0.8,6.3,6.3,-1.5,-1
12-Feb-04,10.9,0.1,1,-4.9,1020.8,5,11,230,16,2.7,0,465,5.275,0.5,0.7,6.8,6.8,-1,-1
13-Feb-04,10.7,2.6,1,-2.5,1022.1,5.3,12,280,16,1.7,0,326,5.8,0.5,0.7,6,6,-1.7,1
14-Feb-04,9.3,-2,1,-7.4,1020.3,3.2,8,40,11,7.3,0,661,4.375,0.4,0.6,6.4,6.4,-1.2,-1
15-Feb-04,8.8,-1,1,-4.6,1018.4,4.1,8,130,12,3,0,518,4.775,0.4,0.6,6.8,6.8,-0.7,-1
16-Feb-04,10,1.3,1,-5.7,1019.7,7.9,17,260,23,0.5,0,341,5.225,0.6,0.8,7,7,-0.4,-1
17-Feb-04,8.6,-0.8,0,2,1023.6,6.4,14,330,21,6.8,0,580,5.575,0.5,0.7,7.5,7.5,0.1,-1
18-Feb-04,8.4,-2.7,1,-8.1,1024.2,3.5,8,130,14,9.2,0,915,3.825,0.5,0.8,7.9,7.9,0.6,-1
19-Feb-04,8.2,-2,1,-9.2,1021.8,7.4,13,70,19,4.7,0,680,3.4,0.7,1,8.6,8.6,1.3,-1
20-Feb-04,7,2.8,1,-2,1015.2,12.6,18,80,25,8.1,0,832,3.8,1.3,1.8,9.8,9.8,2.6,-1
21-Feb-04,6.4,2.8,0,0,1009.8,13.3,19,50,28,6.2,0,662,3.75,1.3,1.8,11,11,3.9,-1
22-Feb-04,5.7,-1.7,1,-4.2,1014.4,11.9,26,40,36,5.4,0,686,3.35,1,1.4,11.8,11.8,4.9,-1
23-Feb-04,5.9,-2.7,1,-6.1,1016.3,9.2,14,330,23,3.7,0,710,2.9,0.8,1.2,12.6,12.6,5.7,-1
24-Feb-04,7.7,0.4,1,-0.1,1009.2,10.8,17,260,25,0.1,0,285,4.2,0.6,0.9,11.4,11.4,4.6,1
25-Feb-04,4.8,-1.7,1,-4.5,1005.9,10.2,19,330,33,6.7,0,824,3.075,0.8,1.2,12.1,12.1,5.4,-1
26-Feb-04,3.6,-3.1,1,-5.9,1000.1,12.1,18,340,35,5.8,0,794,2.2,0.8,1.3,12.8,12.8,6.2,-1
27-Feb-04,4.5,-2.7,1,-5.9,998,12.6,23,330,35,9.7,0,1063,1.45,1.1,1.6,13.8,13.8,7.3,-1
28-Feb-04,5.2,-3.4,1,-6.4,1004.6,8.8,14,330,22,9.8,0,1141,1.375,1.1,1.6,14.7,14.7,8.3,-1
29-Feb-04,7,-6.4,1,-10.7,1015.8,5.1,9,80,13,8.8,0,957,1.075,0.9,1.3,15.5,15.5,9.2,-1
1-Mar-04,8.5,-5.3,1,-11.5,1023.6,4.8,13,140,19,8.6,0,980,1.275,0.9,1.4,16.3,16.3,10.2,-1
2-Mar-04,8.4,-4.5,1,-12.6,1018.9,10.3,21,200,31,1.6,0,764,1.55,1,1.5,17.1,17.1,11.2,-1
3-Mar-04,10.6,3.9,0,3.4,1009,8.6,23,250,27,1.2,0,268,4.2,0.7,0.9,8.6,8.6,2.7,1
4-Mar-04,12.4,1.5,1,-4.8,1007.7,5.4,9,250,14,6.3,0,935,4.175,1,1.4,7.8,7.8,2,1
5-Mar-04,10.4,0.6,1,-2.1,1010.8,6.9,12,330,19,5.8,0,946,4.6,0.9,1.4,8.7,8.7,2.9,-1
6-Mar-04,10.2,-1,1,-2.8,1014.7,9.4,15,310,25,8.3,0,1085,4.35,1.1,1.6,9.4,9.4,3.7,-1
7-Mar-04,10,0.7,1,-1.4,1020.1,9,14,30,25,10.2,0,1174,4.25,1.3,1.9,10.6,10.6,5,-1
8-Mar-04,8.3,-1.9,1,-6.8,1025,7.4,15,130,22,6.7,0,986,3.825,0.8,1.3,11.3,11.3,5.9,-1
9-Mar-04,7.7,-3.9,1,-9.3,1024.3,6,13,130,24,2.5,0,599,3.125,0.7,1,12,12,6.6,-1
10-Mar-04,6.7,1.9,1,-4.7,1016.3,10.6,16,160,22,4.1,0,950,3.725,1.6,2.2,13.3,13.3,8.1,-1
11-Mar-04,4.4,1.5,1,-0.2,1000.7,23.5,32,140,48,0,0,115,3.275,1.1,1.8,11.4,11.4,6.3,1
12-Mar-04,7.5,2.1,0,0.9,990.4,10.5,27,130,39,0.4,0,334,3.875,0.6,0.9,6.3,6.3,1.3,1
13-Mar-04,10.2,1.4,1,-1.1,993.2,9.6,18,220,28,6.6,0,982,4.7,1.2,1.8,6.5,6.5,1.6,-1
14-Mar-04,12.8,5.2,0,0.2,993.8,17.8,32,250,49,3.9,0,847,6,1.4,2.2,6.2,6.2,1.3,1
15-Mar-04,16.6,7.4,0,4.2,1003.3,13.8,24,230,37,1.2,0,699,7.4,1.6,2.2,6.7,6.7,1.9,1
16-Mar-04,13.8,8.8,0,8.7,1004.9,17.7,28,190,43,0.1,0,437,8.775,1.2,1.8,6.2,6.2,1.5,1
17-Mar-04,14,6.4,0,3.4,1010.2,11,19,250,26,8.5,0,1204,7.9,1.9,2.7,8,8,3.4,-1
18-Mar-04,10.2,4.9,0,3.3,1004.3,14.1,27,260,39,4.4,0,819,6.75,1.3,2,6.5,6.5,2,1
19-Mar-04,11.1,4.9,0,2.6,989.2,18.2,37,260,58,5.9,0,1039,6.8,1.4,2.3,4.3,4.3,-0.1,1
20-Mar-04,13.6,3.2,0,4.1,985,25.1,43,250,61,4,0,993,7.475,1.3,2.4,0,-0.9,-5.3,1
21-Mar-04,10.6,3.4,0,1.2,991.9,20.5,32,270,48,5.5,0,1145,6.125,1.7,2.8,0,-0.5,-5.6,1
22-Mar-04,8.7,1.7,0,0.5,1003.8,15.7,23,300,36,8.6,0,1318,5.55,1.5,2.5,0.4,0.4,-4.9,1
23-Mar-04,9.6,1,1,-1.4,1013,11,17,20,30,7.9,0,1129,4.925,1.5,2.2,1.1,1.1,-3.9,-1
24-Mar-04,10,0,1,-3,1019.4,9.3,17,330,30,7.3,0,1280,5.025,1.5,2.3,2.6,2.6,-2.2,-1
25-Mar-04,10.6,4.7,0,0.4,1016.2,12,22,30,39,8.6,0,1587,6.375,1.9,2.9,4.5,4.5,-0.2,-1
26-Mar-04,10.7,4.2,0,2.7,1015.2,6.7,13,310,22,0.3,0,624,7.075,1,1.5,5.5,5.5,0.8,-1
27-Mar-04,10.6,7.1,0,6.2,1007.8,5.6,13,300,19,0.4,0,591,7.95,1.2,1.6,6.6,6.6,2.1,-1
28-Mar-04,13.5,5.2,0,2.4,1006.4,8,16,260,21,3.5,0,1008,8.05,1.5,2.2,8.1,8.1,3.6,-1
29-Mar-04,12.1,4,0,4,1010.7,4.9,11,140,14,0.1,0,762,8.575,1.2,1.6,9.2,9.2,4.8,-1
30-Mar-04,11.9,2.4,1,-4.1,1005.3,7.5,18,120,22,1.4,0,1108,7.9,1.3,2,10.4,10.4,6.1,-1
31-Mar-04,13.3,4,1,-3,996.6,10.3,16,120,22,6.4,0,1542,8.1,1.7,2.7,9.5,9.5,5.4,1
1-Apr-04,12.8,6.9,0,2.5,990.5,9.4,20,130,30,0.6,0,662,9.225,1,1.6,6.4,6.4,2.3,1
2-Apr-04,12.2,5.6,1,-1.1,990.1,12.6,18,150,26,2.8,0,1050,9.2,1.3,2.1,7,7,3,-1
3-Apr-04,13.2,4.7,0,6.1,992.2,13.3,24,210,34,4.7,0,1302,9.225,1.8,2.8,6.5,6.5,2.6,1
4-Apr-04,10.9,3.5,0,1.5,998.6,16.9,27,270,40,6.4,0,1466,7.75,1.8,3,5.7,5.7,1.9,1
5-Apr-04,11.4,3.3,0,3.3,1001.6,18.7,26,310,49,6.5,0,1389,7.475,1.9,3.3,6.7,6.7,3.1,-1
6-Apr-04,10.9,3,0,1.8,1003.8,16.2,25,340,41,7.2,0,1493,7.125,2,3.3,7.9,7.9,4.4,-1
7-Apr-04,10.6,1.2,0,0.3,1010.2,10.2,19,340,34,9.7,0,1460,6.8,1.8,2.8,8.9,8.9,5.5,-1
8-Apr-04,10.1,-0.4,1,-3,1012.3,8.6,18,330,29,3.3,0,1003,6.325,1.1,1.7,9.3,9.3,6,-1
9-Apr-04,12.7,7.5,0,6.6,1010.4,6.8,13,340,21,0,0,528,8.275,1.1,1.5,7.2,7.2,4,1
10-Apr-04,12.2,7.1,0,6.5,1011.2,5.8,15,330,23,3.2,0,997,9.1,1.5,2.1,7.9,7.9,4.8,-1
11-Apr-04,11.2,5.1,0,5.2,1014.1,2.8,6,130,9,0.1,0,653,9.45,1,1.3,8.8,8.8,5.7,-1
12-Apr-04,13,3.4,0,0.6,1017,5.5,11,290,16,1.9,0,1062,9.425,1.4,2,10.1,10.1,7.1,-1
13-Apr-04,11.2,2.8,1,-0.1,1014,9.2,16,260,22,1.3,0,735,8.975,1,1.5,10.3,10.3,7.5,-1
14-Apr-04,13.9,9.7,0,8.7,1003.8,13.7,23,210,35,1.7,0,1002,9.6,2.3,3.2,12.4,12.4,9.8,-1
15-Apr-04,11.6,3.9,0,6,997.9,8,14,250,19,3.9,0,1027,9.65,1.5,2.1,8.6,8.6,6.1,1
16-Apr-04,11.7,0.2,1,-3,999.6,5.4,11,150,15,10.7,0,1957,9.075,2,3,10.4,10.4,8.1,-1
17-Apr-04,9,1.7,1,-2.9,985.1,11.7,22,210,34,2.5,0,666,7.875,0.9,1.5,8.2,8.2,5.9,1
18-Apr-04,10.3,2.2,0,1.4,972,10.8,18,330,27,7.6,0,1624,8.025,1.8,3,8.5,8.5,6.5,1
